symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TTWO,2017-01-19 00:00:00+00:00,51.79,52.1,51.6,51.89,712979,51.79,52.1,51.6,51.89,712979,0.0,1.0
TTWO,2017-01-20 00:00:00+00:00,52.35,52.39,51.57,51.82,1043947,52.35,52.39,51.57,51.82,1043947,0.0,1.0
TTWO,2017-01-23 00:00:00+00:00,52.16,52.56,52.09,52.21,922041,52.16,52.56,52.09,52.21,922041,0.0,1.0
TTWO,2017-01-24 00:00:00+00:00,53.18,53.33,51.83,52.25,894586,53.18,53.33,51.83,52.25,894586,0.0,1.0
TTWO,2017-01-25 00:00:00+00:00,53.88,53.96,53.2,53.66,1089477,53.88,53.96,53.2,53.66,1089477,0.0,1.0
TTWO,2017-01-26 00:00:00+00:00,53.75,54.1963,53.65,54.02,847377,53.75,54.1963,53.65,54.02,847377,0.0,1.0
TTWO,2017-01-27 00:00:00+00:00,53.69,54.16,53.21,54.16,951982,53.69,54.16,53.21,54.16,951982,0.0,1.0
TTWO,2017-01-30 00:00:00+00:00,53.49,53.65,52.88,53.51,736232,53.49,53.65,52.88,53.51,736232,0.0,1.0
TTWO,2017-01-31 00:00:00+00:00,53.65,53.8899,53.19,53.6,1058121,53.65,53.8899,53.19,53.6,1058121,0.0,1.0
TTWO,2017-02-01 00:00:00+00:00,54.36,55.47,53.35,53.66,1754103,54.36,55.47,53.35,53.66,1754103,0.0,1.0
TTWO,2017-02-02 00:00:00+00:00,54.8,54.81,53.87,54.18,1055072,54.8,54.81,53.87,54.18,1055072,0.0,1.0
TTWO,2017-02-03 00:00:00+00:00,53.93,55.47,53.8,55.0,1813752,53.93,55.47,53.8,55.0,1813752,0.0,1.0
TTWO,2017-02-06 00:00:00+00:00,54.2,54.21,53.52,53.97,1354949,54.2,54.21,53.52,53.97,1354949,0.0,1.0
TTWO,2017-02-07 00:00:00+00:00,53.7,54.66,53.35,54.56,1903954,53.7,54.66,53.35,54.56,1903954,0.0,1.0
TTWO,2017-02-08 00:00:00+00:00,53.71,56.71,53.42,56.04,3101471,53.71,56.71,53.42,56.04,3101471,0.0,1.0
TTWO,2017-02-09 00:00:00+00:00,56.02,56.13,53.84,54.06,2790372,56.02,56.13,53.84,54.06,2790372,0.0,1.0
TTWO,2017-02-10 00:00:00+00:00,57.88,58.34,56.13,56.45,4130127,57.88,58.34,56.13,56.45,4130127,0.0,1.0
TTWO,2017-02-13 00:00:00+00:00,58.42,58.76,57.38,57.82,2324454,58.42,58.76,57.38,57.82,2324454,0.0,1.0
TTWO,2017-02-14 00:00:00+00:00,58.26,58.57,57.64,58.3,1530204,58.26,58.57,57.64,58.3,1530204,0.0,1.0
